,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model,param_max_depth,param_min_samples_split,param_n_estimators
41,0,30,0.11985630989074707,0.002555065704556485,0.007172679901123047,0.003586373775845738,,,,"{'max_depth': None, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': None}",0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.7,0.12472191289246473,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RandomForestClassifier,,2,100
42,0,30,0.24057331085205078,0.011648645781819063,0.015887928009033204,0.000533366275246119,,,,"{'max_depth': None, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': None}",0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5,0.8333333333333334,0.7333333333333334,0.13333333333333336,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RandomForestClassifier,,2,200
43,0,30,0.015620708465576172,3.162979879718208e-06,0.0,0.0,,,,"{'max_depth': None, 'min_samples_split': 10, 'n_estimators': 10, 'random_state': None}",0.8333333333333334,1.0,0.6666666666666666,0.5,0.8333333333333334,0.7666666666666667,0.16996731711975951,1,0.875,0.8333333333333334,0.8333333333333334,0.875,0.875,0.8583333333333334,0.020412414523193135,RandomForestClassifier,,10,10
44,0,30,0.10310373306274415,0.0076710971946114,0.006247806549072266,0.007651969065566041,,,,"{'max_depth': None, 'min_samples_split': 10, 'n_estimators': 100, 'random_state': None}",0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5,0.8333333333333334,0.7333333333333334,0.13333333333333336,5,0.8333333333333334,0.875,0.8333333333333334,0.875,0.875,0.8583333333333334,0.020412414523193135,RandomForestClassifier,,10,100
45,0,30,0.21869025230407715,0.00988002175128852,0.021869850158691407,0.007652533682235792,,,,"{'max_depth': None, 'min_samples_split': 10, 'n_estimators': 200, 'random_state': None}",0.8333333333333334,1.0,0.6666666666666666,0.5,0.8333333333333334,0.7666666666666667,0.16996731711975951,1,0.8333333333333334,0.875,0.8333333333333334,0.875,0.875,0.8583333333333334,0.020412414523193135,RandomForestClassifier,,10,200
46,0,30,0.0062485218048095705,0.007652845079156924,0.0,0.0,,,,"{'max_depth': None, 'min_samples_split': 0.01, 'n_estimators': 10, 'random_state': None}",0.8333333333333334,0.6666666666666666,0.5,0.5,0.8333333333333334,0.6666666666666667,0.14907119849998599,34,1.0,0.9583333333333334,1.0,1.0,0.9166666666666666,0.975,0.03333333333333334,RandomForestClassifier,,0.01,10
47,0,30,0.1093665599822998,0.009877685673708524,0.009363937377929687,0.007645637836122873,,,,"{'max_depth': None, 'min_samples_split': 0.01, 'n_estimators': 100, 'random_state': None}",0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5,0.8333333333333334,0.7333333333333334,0.13333333333333336,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RandomForestClassifier,,0.01,100
48,0,30,0.22182221412658693,0.011701650305895891,0.01874709129333496,0.006248474317592576,,,,"{'max_depth': None, 'min_samples_split': 0.01, 'n_estimators': 200, 'random_state': None}",0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5,0.8333333333333334,0.7333333333333334,0.13333333333333336,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RandomForestClassifier,,0.01,200
49,0,30,0.015621471405029296,2.802407313330672e-06,0.0,0.0,,,,"{'max_depth': None, 'min_samples_split': 0.1, 'n_estimators': 10, 'random_state': None}",0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.7,0.12472191289246473,25,0.9166666666666666,0.9166666666666666,0.9583333333333334,1.0,0.9583333333333334,0.95,0.0311804782231162,RandomForestClassifier,,0.1,10
50,0,30,0.10934839248657227,0.009867294120695442,0.012497377395629884,0.006248688831311296,,,,"{'max_depth': None, 'min_samples_split': 0.1, 'n_estimators': 100, 'random_state': None}",0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.7,0.12472191289246473,25,1.0,0.9583333333333334,1.0,1.0,1.0,0.9916666666666668,0.016666666666666653,RandomForestClassifier,,0.1,100
51,0,30,0.2155745029449463,0.0062477589026591045,0.015623188018798828,2.4012905715969414e-06,,,,"{'max_depth': None, 'min_samples_split': 0.1, 'n_estimators': 200, 'random_state': None}",0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5,0.8333333333333334,0.7333333333333334,0.13333333333333336,5,1.0,1.0,1.0,0.9166666666666666,0.9583333333333334,0.975,0.03333333333333334,RandomForestClassifier,,0.1,200
